ID Registro,Cidade,País,Fonte Energia,Consumo MWh,Custo Unitário USD,Ano,Emissoes CO2 Ton,Perc Energia Renovavel,Residencias Atendidas,Investimento Infra Bilhoes,Emissão CO2,Eficiência Energetica,População Cidade,Indústria Predominante,Clima
1647,Mumbai,Índia,Nuclear,19295,22,2018,119701,"0,7226",146314,608,4177668,9513,11760692,Agronegócio,Desértico
1648,Nova Délhi,Índia,Nuclear,14821,7,2020,144542,"0,1684",719114,3463,3289319,5267,16359978,Tecnologia,Temperado
1649,Pequim,China,Eólica,33101,11,2022,163680,"0,5825",41553,2182,811813,5465,5157025,Turismo,Mediterrâneo
1650,Xangai,China,Carvão,33673,21,2019,200097,"0,8623",666803,479,4733836,7478,15274320,Turismo,Temperado
1651,Tóquio,Japão,Gás Natural,35854,19,2019,201964,"0,2276",797951,4084,5657927,6694,5370778,Tecnologia,Tropical
1652,Osaka,Japão,Hidrelétrica,32805,13,2017,126063,"0,6191",800063,1445,1592204,794,5911132,Agronegócio,Temperado
1653,Londres,Reino Unido,Solar,7775,15,2017,173727,"0,3793",443918,2068,206867,6143,14514275,Agronegócio,Desértico
1654,Paris,França,Carvão,39667,17,2020,267026,"0,5141",634549,4789,1395885,6999,15751371,Mineração,Desértico
1655,Toronto,Canadá,Eólica,15078,2,2015,130967,"0,2483",372406,661,254925,5964,15885409,Tecnologia,Frio
1656,Vancouver,Canadá,Gás Natural,39170,2,2016,166348,"0,1517",121150,955,4532095,9618,6917757,Mineração,Temperado
1657,Sydney,Austrália,Gás Natural,26082,16,2023,290900,"0,1598",660758,3428,4645808,839,4476404,Agronegócio,Mediterrâneo
1658,Melbourne,Austrália,Carvão,13341,7,2017,73992,"0,7923",810981,3776,818539,7878,13095758,Mineração,Mediterrâneo
1659,Cidade do México,México,Hidrelétrica,17938,12,2016,96488,"0,8447",520272,286,2079299,5205,11838321,Tecnologia,Tropical
1660,Moscou,Rússia,Gás Natural,4708,15,2015,362425,"0,1574",969993,416,889001,8469,14570334,Manufatura,Frio
1661,Nova York,Estados Unidos,Solar,8328,11,2023,340886,"0,2624",81822,43,1590295,9653,624874,Manufatura,Desértico
1662,Los Angeles,Estados Unidos,Nuclear,2906,17,2016,350800,"0,1161",445967,2266,306396,8959,7421085,Mineração,Mediterrâneo
1663,São Paulo,Brasil,Nuclear,16153,7,2018,338856,"0,0805",38942,4617,1172449,8031,19218012,Tecnologia,Frio
1664,Rio de Janeiro,Brasil,Nuclear,38323,12,2015,94145,"0,0847",115274,68,3068405,918,7971546,Tecnologia,Mediterrâneo
1665,Berlim,Alemanha,Nuclear,42384,24,2017,438561,"0,3998",693443,4771,2010811,6545,11390350,Turismo,Mediterrâneo
1666,Munique,Alemanha,Gás Natural,43027,7,2015,339177,"0,6381",880700,737,1001960,6125,10436147,Manufatura,Temperado
1667,Mumbai,Índia,Gás Natural,16432,19,2016,313369,"0,7345",620154,21,1963684,8508,14609321,Financeiro,Tropical
1668,Nova Délhi,Índia,Carvão,4857,24,2021,396650,"0,7624",433065,391,214334,8687,6966853,Manufatura,Mediterrâneo
1669,Pequim,China,Nuclear,10446,12,2017,100012,"0,2069",624741,4929,1417642,6517,9739318,Agronegócio,Desértico
1670,Xangai,China,Hidrelétrica,19139,21,2021,244785,"0,3518",810288,1822,1484947,9107,10039311,Financeiro,Tropical
1671,Tóquio,Japão,Gás Natural,8502,15,2017,52545,"0,6416",203038,792,1894961,914,6567950,Agronegócio,Desértico
1672,Osaka,Japão,Gás Natural,17601,16,2016,316892,"0,6036",67731,741,207350,7381,16876693,Mineração,Mediterrâneo
1673,Londres,Reino Unido,Eólica,26855,8,2020,456235,"0,3406",908042,4308,545832,9576,6499067,Turismo,Mediterrâneo
1674,Paris,França,Hidrelétrica,8952,18,2023,326578,"0,5486",341625,4632,561505,850,5294468,Mineração,Mediterrâneo
1675,Toronto,Canadá,Eólica,47436,21,2017,364487,"0,3996",104409,4445,9976536,9423,6179803,Manufatura,Tropical
1676,Vancouver,Canadá,Carvão,27614,2,2023,9681,"0,2824",36626,2064,6280296,8805,18621196,Financeiro,Frio
1677,Sydney,Austrália,Solar,30497,18,2021,419969,"0,2176",960108,4684,2057449,5844,17373310,Manufatura,Temperado
1678,Melbourne,Austrália,Gás Natural,45113,24,2018,32447,"0,3187",149935,301,10630236,9523,18005518,Tecnologia,Temperado
1679,Cidade do México,México,Carvão,4821,14,2016,214105,"0,8166",200193,1057,759289,656,12424557,Agronegócio,Mediterrâneo
1680,Moscou,Rússia,Gás Natural,13131,5,2018,14359,"0,7287",836288,3005,1836048,8587,8790961,Tecnologia,Frio
1681,Nova York,Estados Unidos,Hidrelétrica,30336,12,2023,101590,"0,0206",880978,1623,195041,7129,2104869,Manufatura,Frio
1682,Los Angeles,Estados Unidos,Carvão,36300,2,2023,127763,"0,3744",282531,1852,941771,723,12004244,Turismo,Desértico
1683,São Paulo,Brasil,Eólica,18541,17,2022,14204,"0,7407",270966,1023,3626364,629,7684204,Turismo,Temperado
1684,Rio de Janeiro,Brasil,Hidrelétrica,41748,11,2015,323691,"0,2517",104541,2902,6032353,5721,18982898,Mineração,Frio
1685,Berlim,Alemanha,Nuclear,5425,11,2022,141970,"0,3784",575347,4335,38001,7702,9726340,Turismo,Tropical
1686,Munique,Alemanha,Hidrelétrica,13282,23,2017,460037,"0,5309",694822,4288,2925219,6457,12338232,Agronegócio,Tropical
1687,Mumbai,Índia,Hidrelétrica,44732,22,2018,315685,"0,3629",389162,1837,1413695,8011,6777318,Agronegócio,Temperado
1688,Nova Délhi,Índia,Eólica,45387,1,2023,61148,"0,7117",227970,154,5664008,7633,6250621,Manufatura,Tropical
1689,Pequim,China,Eólica,25750,13,2015,34392,"0,1738",11432,323,5687659,8518,16473536,Turismo,Tropical
1690,Xangai,China,Solar,6891,5,2018,207725,"0,7684",791439,4999,1083717,8006,14524672,Manufatura,Mediterrâneo
1691,Tóquio,Japão,Eólica,30475,11,2019,119143,"0,2685",735688,2633,5622278,6661,15262593,Manufatura,Temperado
1692,Osaka,Japão,Eólica,22273,2,2023,118025,"0,5156",788602,4564,2666076,7022,18536653,Tecnologia,Mediterrâneo
1693,Londres,Reino Unido,Hidrelétrica,2761,2,2016,10581,"0,4159",999429,4113,450803,9283,1702859,Tecnologia,Tropical
1694,Paris,França,Carvão,20477,23,2023,404494,"0,3054",255348,4299,2075282,8513,4961025,Financeiro,Mediterrâneo
1695,Toronto,Canadá,Gás Natural,25427,6,2017,211749,"0,0428",769740,1534,3712885,9076,8392744,Agronegócio,Temperado
1696,Vancouver,Canadá,Nuclear,7474,14,2020,432840,"0,5971",345268,4744,1795816,6491,8870133,Agronegócio,Temperado
1697,Sydney,Austrália,Hidrelétrica,11808,23,2015,327959,"0,6066",70802,2059,805794,5543,930004,Financeiro,Temperado
1698,Melbourne,Austrália,Gás Natural,13965,23,2021,387603,"0,7574",261269,1933,989865,7982,18096891,Mineração,Desértico
1699,Cidade do México,México,Gás Natural,5604,15,2019,199442,"0,6818",7181,2783,332581,8415,1181548,Mineração,Frio
1700,Moscou,Rússia,Carvão,33938,24,2023,423262,"0,5101",611197,53,6932059,797,998258,Financeiro,Frio
1701,Nova York,Estados Unidos,Eólica,28357,2,2016,431509,"0,8153",544586,237,5437931,7321,9080911,Financeiro,Frio
1702,Los Angeles,Estados Unidos,Hidrelétrica,48225,21,2019,313637,"0,7338",280969,3303,5927044,891,7782003,Agronegócio,Frio
1703,São Paulo,Brasil,Hidrelétrica,49713,19,2021,232540,"0,4299",736071,335,4489586,6661,3165974,Mineração,Mediterrâneo
1704,Rio de Janeiro,Brasil,Gás Natural,11915,2,2022,14061,"0,8982",727765,3635,1450653,6068,6423873,Financeiro,Temperado
1705,Berlim,Alemanha,Solar,20413,11,2018,139953,"0,7026",943015,4339,1477212,6371,10520462,Agronegócio,Tropical
1706,Munique,Alemanha,Hidrelétrica,30638,9,2020,17785,"0,7137",655998,1937,2304249,8943,15533698,Financeiro,Tropical
1707,Mumbai,Índia,Hidrelétrica,32375,6,2022,202148,"0,1206",875484,1615,4936707,6274,2508321,Mineração,Temperado
1708,Nova Délhi,Índia,Nuclear,34833,25,2019,495214,"0,4752",748958,4478,4336942,5632,15776397,Mineração,Desértico
1709,Pequim,China,Carvão,11332,11,2019,276493,"0,2297",715870,324,2572845,8941,14626218,Tecnologia,Frio
1710,Xangai,China,Gás Natural,14992,12,2021,127064,"0,4718",337022,2307,3508025,5658,13701705,Turismo,Mediterrâneo
1711,Tóquio,Japão,Solar,13121,2,2021,28060,"0,7508",992673,3691,1395485,5325,7984190,Tecnologia,Mediterrâneo
1712,Osaka,Japão,Solar,28079,19,2017,373269,"0,4206",531198,2541,6459497,7066,7009777,Tecnologia,Mediterrâneo
1713,Londres,Reino Unido,Hidrelétrica,35063,18,2017,157228,"0,7781",102201,491,3733688,779,5504028,Turismo,Desértico
1714,Paris,França,Solar,43309,24,2016,103553,"0,8889",911731,3865,9830507,9783,6200976,Financeiro,Mediterrâneo
1715,Toronto,Canadá,Eólica,47962,18,2020,118292,"0,5225",744028,264,1056431,8988,2646947,Financeiro,Desértico
1716,Vancouver,Canadá,Solar,43985,11,2016,62654,"0,0528",534899,3785,7370721,8231,7118870,Mineração,Temperado
1717,Sydney,Austrália,Solar,37693,7,2015,339285,"0,6489",146624,3264,941912,5891,533529,Agronegócio,Temperado
1718,Melbourne,Austrália,Hidrelétrica,14901,9,2022,24268,"0,7514",174567,2933,555724,8408,19413933,Tecnologia,Temperado
1719,Cidade do México,México,Carvão,15890,18,2019,77623,"0,8277",397251,1891,2557991,8168,19386845,Turismo,Temperado
1720,Moscou,Rússia,Hidrelétrica,7425,24,2015,419456,"0,7095",469302,1139,150511,7994,11567466,Agronegócio,Frio
1721,Nova York,Estados Unidos,Hidrelétrica,15091,2,2016,192502,"0,3653",268706,1518,2304184,9313,7973588,Tecnologia,Tropical
1722,Los Angeles,Estados Unidos,Carvão,11102,11,2018,432085,"0,4324",779350,516,1731636,8075,11692533,Tecnologia,Tropical
1723,São Paulo,Brasil,Nuclear,49540,21,2020,235763,"0,1035",564764,286,2041029,611,6696543,Manufatura,Tropical
1724,Rio de Janeiro,Brasil,Hidrelétrica,24262,2,2023,235983,"0,5149",600800,4156,260928,791,17672871,Manufatura,Temperado
1725,Berlim,Alemanha,Nuclear,27362,6,2015,200592,"0,7034",856532,1156,3490372,7796,9163247,Tecnologia,Mediterrâneo
1726,Munique,Alemanha,Carvão,18415,23,2016,405516,"0,5293",418910,1337,4111425,684,7480334,Turismo,Tropical
1727,Mumbai,Índia,Carvão,41630,2,2023,183568,"0,7523",135101,2567,1256122,780,9196496,Agronegócio,Mediterrâneo
1728,Nova Délhi,Índia,Nuclear,28783,15,2020,253456,"0,8842",756443,3079,3544006,675,4119242,Financeiro,Desértico
1729,Pequim,China,Carvão,26443,18,2022,169295,"0,4537",531877,3377,139555,7991,15033049,Manufatura,Frio
1730,Xangai,China,Solar,36971,16,2022,35604,"0,0679",137734,3052,3184295,7118,5336695,Mineração,Tropical
1731,Tóquio,Japão,Gás Natural,4689,2,2017,208016,"0,4101",454853,2213,9169,6795,10735856,Mineração,Tropical
1732,Osaka,Japão,Eólica,49262,7,2021,15713,"0,3575",333462,3102,12093611,6491,16593777,Agronegócio,Temperado
1733,Londres,Reino Unido,Nuclear,12520,11,2021,283729,"0,4103",817000,317,3092692,8283,8012278,Manufatura,Frio
1734,Paris,França,Gás Natural,28910,15,2020,489705,"0,0481",22860,1534,1143977,6512,5139830,Mineração,Frio
1735,Toronto,Canadá,Hidrelétrica,30479,13,2022,76001,"0,4968",408084,2546,4214574,6848,4985936,Turismo,Frio
1736,Vancouver,Canadá,Carvão,34712,12,2021,336735,"0,7958",918679,423,3347852,5585,3900756,Mineração,Desértico
1737,Sydney,Austrália,Eólica,3874,13,2018,419578,"0,5781",179066,4224,537876,8737,11827240,Tecnologia,Tropical
1738,Melbourne,Austrália,Carvão,8242,7,2018,402499,"0,7197",379522,203,977664,606,12218772,Agronegócio,Mediterrâneo
1739,Cidade do México,México,Carvão,24482,11,2016,100600,"0,1116",99833,3553,3338329,540,15589155,Mineração,Temperado
1740,Moscou,Rússia,Nuclear,12707,15,2022,238327,"0,7994",520568,4072,2082222,9497,4986971,Manufatura,Frio
1741,Nova York,Estados Unidos,Nuclear,3629,17,2019,47145,"0,3395",979951,1281,826864,8347,16981811,Turismo,Frio
1742,Los Angeles,Estados Unidos,Solar,13776,18,2019,403278,"0,8197",660616,196,313288,6558,13450542,Tecnologia,Desértico
1743,São Paulo,Brasil,Eólica,41098,14,2019,114090,"0,8312",211152,3114,6624875,7202,746862,Agronegócio,Frio
1744,Rio de Janeiro,Brasil,Hidrelétrica,19185,13,2015,129617,"0,1973",17236,241,2031045,7639,836428,Agronegócio,Tropical
1745,Berlim,Alemanha,Eólica,23220,8,2018,38323,"0,4589",22787,4136,3775609,9577,5010379,Agronegócio,Temperado
1746,Munique,Alemanha,Carvão,26182,21,2019,208420,"0,5048",20155,777,5270482,7266,16284229,Agronegócio,Desértico
1747,Mumbai,Índia,Eólica,4384,18,2017,133490,"0,064",794858,2281,660342,9197,577972,Turismo,Desértico
1748,Nova Délhi,Índia,Eólica,15451,23,2023,251517,"0,0388",497526,374,1052602,719,10802282,Mineração,Frio
1749,Pequim,China,Hidrelétrica,36776,15,2023,353888,"0,7099",457800,2317,6615232,8734,6367164,Mineração,Temperado
1750,Xangai,China,Carvão,35747,7,2019,30818,"0,8208",662759,81,8522233,9737,17244816,Agronegócio,Temperado
1751,Tóquio,Japão,Solar,29362,15,2018,399747,"0,3517",334985,1272,7031032,9536,3156445,Agronegócio,Temperado
1752,Osaka,Japão,Carvão,26175,22,2018,488526,"0,7134",279917,4547,3988785,9533,19517695,Turismo,Temperado
1753,Londres,Reino Unido,Nuclear,21720,13,2019,315030,"0,7398",664912,3069,4786808,9475,10357178,Agronegócio,Temperado
1754,Paris,França,Eólica,11347,9,2022,90056,"0,4445",82741,3357,672407,9205,10002357,Agronegócio,Desértico
1755,Toronto,Canadá,Gás Natural,10504,25,2017,442654,"0,4651",489642,1405,2048248,8965,3853609,Manufatura,Mediterrâneo
1756,Vancouver,Canadá,Carvão,15389,23,2023,304445,"0,0274",166705,2219,2341125,892,2510326,Agronegócio,Tropical
1757,Sydney,Austrália,Hidrelétrica,47759,18,2019,475664,"0,5395",891554,496,10006018,5984,10161036,Agronegócio,Frio
1758,Melbourne,Austrália,Hidrelétrica,35531,11,2023,139379,"0,2234",990166,3451,294069,8826,17945786,Agronegócio,Mediterrâneo
1759,Cidade do México,México,Carvão,17895,12,2017,350563,"0,6191",592053,96,2291319,9573,2035903,Manufatura,Tropical
1760,Moscou,Rússia,Eólica,24029,24,2017,215931,"0,5091",813395,3068,2486215,7654,3081095,Manufatura,Tropical
1761,Nova York,Estados Unidos,Solar,43019,5,2022,439258,"0,5681",217231,1065,315529,5666,15078481,Tecnologia,Frio
1762,Los Angeles,Estados Unidos,Solar,23470,24,2016,346635,"0,8143",904615,2819,3876928,5162,19012067,Turismo,Temperado
1763,São Paulo,Brasil,Eólica,20086,24,2018,213236,"0,3598",381903,185,3609592,8033,17285125,Agronegócio,Tropical
1764,Rio de Janeiro,Brasil,Carvão,1327,1,2016,484506,"0,8216",979702,4105,57757,6199,3426999,Tecnologia,Frio
1765,Berlim,Alemanha,Solar,36790,18,2020,438506,"0,1857",218760,4546,1738987,6389,12552387,Mineração,Desértico
1766,Munique,Alemanha,Carvão,31887,7,2015,158904,"0,8195",643671,145,456071,5187,19619329,Tecnologia,Temperado
1767,Mumbai,Índia,Nuclear,9393,18,2019,450366,"0,6604",269738,4592,2181736,7704,4765496,Agronegócio,Tropical
1768,Nova Délhi,Índia,Eólica,16492,7,2020,121593,"0,6173",606019,2458,1686585,6023,16770846,Financeiro,Tropical
1769,Pequim,China,Carvão,20715,8,2015,204635,"0,0627",442197,4597,2751739,5822,1303957,Manufatura,Mediterrâneo
1770,Xangai,China,Nuclear,44478,23,2022,369723,"0,2885",308983,229,9048984,5007,16578017,Mineração,Frio
1771,Tóquio,Japão,Solar,4173,23,2017,44529,"0,7151",665878,534,134389,9188,17588989,Financeiro,Frio
1772,Osaka,Japão,Solar,32079,22,2022,204131,"0,0698",418695,4467,5201943,7533,5552494,Mineração,Mediterrâneo
1773,Londres,Reino Unido,Hidrelétrica,31449,22,2021,212293,"0,5044",763861,494,4782444,9777,1988578,Financeiro,Mediterrâneo
1774,Paris,França,Gás Natural,44357,6,2016,9399,"0,8192",34075,3034,298778,8527,3637009,Financeiro,Tropical
1775,Toronto,Canadá,Gás Natural,38018,12,2022,235090,"0,0204",534930,2121,7000334,9361,16789563,Mineração,Desértico
1776,Vancouver,Canadá,Carvão,7978,23,2019,241061,"0,4161",347479,1769,735082,5883,18285523,Financeiro,Tropical
1777,Sydney,Austrália,Nuclear,26485,17,2015,3136,"0,7927",905269,4603,1731281,9322,10051736,Agronegócio,Desértico
1778,Melbourne,Austrália,Eólica,19992,14,2017,382502,"0,7225",765002,2292,785466,5239,11019248,Mineração,Frio
1779,Cidade do México,México,Nuclear,4558,15,2021,202802,"0,8524",583720,18,28440,9308,19307330,Mineração,Desértico
1780,Moscou,Rússia,Hidrelétrica,26748,19,2019,351760,"0,3416",20426,392,5408252,756,10271256,Agronegócio,Mediterrâneo
1781,Nova York,Estados Unidos,Gás Natural,41567,2,2021,45518,"0,3126",817651,3434,3906554,6249,1300404,Tecnologia,Mediterrâneo
1782,Los Angeles,Estados Unidos,Eólica,48827,15,2023,22425,"0,2094",980953,2236,759253,7863,5521267,Turismo,Mediterrâneo
1783,São Paulo,Brasil,Nuclear,23934,18,2015,209414,"0,2724",326747,3973,538266,8061,11934304,Tecnologia,Tropical
1784,Rio de Janeiro,Brasil,Gás Natural,17400,2,2019,276676,"0,1177",193220,783,2567141,6179,5371172,Mineração,Desértico
1785,Berlim,Alemanha,Solar,9444,2,2015,58544,"0,2037",151824,2902,550559,6654,4585026,Agronegócio,Frio
1786,Munique,Alemanha,Solar,7127,1,2022,280404,"0,3627",887906,1356,692549,5136,4801776,Financeiro,Desértico
1787,Mumbai,Índia,Carvão,38890,17,2023,93132,"0,0859",571863,381,6405048,6328,14253176,Mineração,Tropical
1788,Nova Délhi,Índia,Solar,21733,18,2021,486841,"0,2631",181208,785,4172266,7105,14860228,Financeiro,Tropical
1789,Pequim,China,Hidrelétrica,9725,9,2016,493308,"0,3235",581916,2677,947555,9235,2154296,Manufatura,Temperado
1790,Xangai,China,Eólica,25950,9,2021,204056,"0,034",194825,931,1602926,7652,10390821,Manufatura,Temperado
1791,Tóquio,Japão,Carvão,40118,24,2020,396814,"0,8822",841877,407,9264413,7246,18944533,Tecnologia,Frio
1792,Osaka,Japão,Hidrelétrica,13075,23,2023,98787,"0,0297",896718,831,440103,6197,7409600,Mineração,Temperado
1793,Londres,Reino Unido,Nuclear,9334,22,2023,180786,"0,7029",22804,193,378186,7007,949623,Manufatura,Tropical
1794,Paris,França,Carvão,8854,12,2016,303318,"0,6168",765973,4108,239458,7518,19304536,Manufatura,Desértico
1795,Toronto,Canadá,Carvão,2794,18,2020,370765,"0,5913",705273,3864,199043,7308,12645081,Tecnologia,Mediterrâneo
1796,Vancouver,Canadá,Solar,41424,18,2015,272241,"0,5411",543126,1754,1308604,5518,4883040,Tecnologia,Tropical
1797,Sydney,Austrália,Carvão,34410,2,2021,58088,"0,2043",992173,1408,1048939,5884,11770795,Tecnologia,Desértico
1798,Melbourne,Austrália,Eólica,20044,17,2021,10664,"0,8433",440672,1353,3339776,8743,5793757,Tecnologia,Mediterrâneo
1799,Cidade do México,México,Nuclear,37136,22,2019,304611,"0,7676",409182,3518,1717689,5858,16669751,Mineração,Temperado
1800,Moscou,Rússia,Carvão,17629,6,2023,260423,"0,2872",468914,2232,884713,7966,2486104,Turismo,Frio
1801,Nova York,Estados Unidos,Gás Natural,4841,7,2017,316696,"0,023",114179,776,747627,9653,11205169,Manufatura,Mediterrâneo
1802,Los Angeles,Estados Unidos,Hidrelétrica,24318,21,2016,23021,"0,3756",460169,1487,5810084,6176,19298575,Financeiro,Frio
1803,São Paulo,Brasil,Solar,9602,17,2015,218727,"0,7844",980198,613,150548,7917,17207235,Financeiro,Frio
1804,Rio de Janeiro,Brasil,Solar,49154,18,2020,56475,"0,5439",786549,125,11269734,8532,18239661,Manufatura,Tropical
1805,Berlim,Alemanha,Hidrelétrica,28360,11,2018,399144,"0,2167",425450,3647,1141066,5849,16175120,Tecnologia,Temperado
1806,Munique,Alemanha,Nuclear,34941,24,2020,161455,"0,3431",374791,1061,2574876,7784,3579854,Financeiro,Tropical
1807,Mumbai,Índia,Gás Natural,36718,22,2018,373636,"0,068",582757,3463,742824,8099,11138814,Mineração,Desértico
1808,Nova Délhi,Índia,Hidrelétrica,46259,18,2015,392159,"0,7912",900883,4432,4376141,5063,12096153,Manufatura,Mediterrâneo
1809,Pequim,China,Eólica,45489,16,2021,181617,"0,7461",540820,885,7347166,9193,4818241,Mineração,Frio
1810,Xangai,China,Nuclear,6739,12,2020,276213,"0,5344",846528,4782,811542,955,11864395,Mineração,Desértico
1811,Tóquio,Japão,Carvão,26182,13,2023,114494,"0,3091",122443,4948,3464714,9659,7678952,Turismo,Mediterrâneo
1812,Osaka,Japão,Gás Natural,38635,15,2021,115247,"0,0564",631379,2414,7948947,6463,2366181,Tecnologia,Tropical
1813,Londres,Reino Unido,Gás Natural,33492,19,2020,259390,"0,0123",235535,4772,8028733,5366,15725054,Financeiro,Temperado
1814,Paris,França,Hidrelétrica,44220,23,2020,316498,"0,1699",684316,508,6972738,8895,18757147,Tecnologia,Frio
1815,Toronto,Canadá,Eólica,23632,13,2022,129245,"0,5907",431043,3614,1302526,702,12999451,Agronegócio,Tropical
1816,Vancouver,Canadá,Nuclear,22915,5,2022,53638,"0,1165",435829,2226,357958,7558,1914854,Turismo,Desértico
1817,Sydney,Austrália,Gás Natural,15831,18,2023,411970,"0,5891",112259,36,2678749,9168,3413119,Turismo,Frio
1818,Melbourne,Austrália,Gás Natural,47040,17,2017,373082,"0,6412",996018,742,8546967,8217,4754003,Manufatura,Mediterrâneo
1819,Cidade do México,México,Carvão,15437,1,2018,164724,"0,2028",488850,4611,3181398,5564,4688526,Turismo,Temperado
1820,Moscou,Rússia,Hidrelétrica,21116,7,2015,241538,"0,2732",937781,1376,2261983,5744,7201095,Mineração,Tropical
1821,Nova York,Estados Unidos,Solar,34659,17,2020,208830,"0,3856",581296,2683,1172509,7949,2009014,Manufatura,Temperado
